id,vi_audio,en_audio,vi_duration_s,en_duration_s,text_vi,text_en
198,remote_dataset/fleurs_vi_en/train/vi/vi_00198.wav,remote_dataset/fleurs_vi_en/train/en/en_00198.wav,7.50,5.64,tình trạng sức khỏe của tổng thống vẫn ổn định mặc dù ông sẽ phải cách ly tại gia thêm vài ngày nữa,the president's condition is stable though he will be isolated at home for several days
199,remote_dataset/fleurs_vi_en/train/vi/vi_00199.wav,remote_dataset/fleurs_vi_en/train/en/en_00199.wav,8.40,9.42,ngoài việc bị sốt và đau họng thì tình rạng của tôi vẫn ổn và hoàn toàn có thể làm việc từ xa,apart from the fever and a sore throat i feel well and in good shape to carry out my work by telecommuting
200,remote_dataset/fleurs_vi_en/train/vi/vi_00200.wav,remote_dataset/fleurs_vi_en/train/en/en_00200.wav,8.16,6.12,tôi dự định trở lại tiếp tục đảm trách mọi bổn phận vào thứ hai tới arias nói trong một tuyên ngôn,i expect to return to all my duties on monday arias said in a statement
201,remote_dataset/fleurs_vi_en/train/vi/vi_00201.wav,remote_dataset/fleurs_vi_en/train/en/en_00201.wav,19.80,10.44,cơn bão felicia đã từng một lần được xếp vào hạng bão cấp độ 4 theo thang bão saffir-simpson đã yếu dần thành một đợt áp thấp nhiệt đới trước khi tan đi vào thứ ba,felicia once a category 4 storm on the saffir-simpson hurricane scale weakened to a tropical depression before dissipating tuesday
202,remote_dataset/fleurs_vi_en/train/vi/vi_00202.wav,remote_dataset/fleurs_vi_en/train/en/en_00202.wav,12.96,10.20,tàn dư của nó tạo ra những trận mưa trải khắp hầu hết các quần đảo mặc dù cho đến nay vẫn chưa có báo cáo nào về tình trạng lũ lụt hay thiệt hại,its remnants produced showers across most of the islands though as of yet no damage or flooding has been reported
203,remote_dataset/fleurs_vi_en/train/vi/vi_00203.wav,remote_dataset/fleurs_vi_en/train/en/en_00203.wav,6.90,7.76,"lượng mưa đạt 6,34 inch khi đo ở oahu được mô tả là có lợi",the precipitation reaching 6.34 inches at a gauge on oahu was described as beneficial
204,remote_dataset/fleurs_vi_en/train/vi/vi_00204.wav,remote_dataset/fleurs_vi_en/train/en/en_00204.wav,6.30,5.64,một số trận mưa rào đi kèm với sấm sét và thường xuyên có chớp,some of the rainfall was accompanied by thunderstorms and frequent lightning
205,remote_dataset/fleurs_vi_en/train/vi/vi_00205.wav,remote_dataset/fleurs_vi_en/train/en/en_00205.wav,15.12,17.40,ngày hôm qua chiếc máy bay twin otter mang số hiệu chuyến bay cg4684 của hãng hàng không airlines png cố gắng hạ cánh xuống kokoda nhưng đã huỷ hạ cánh một lần rồi,the twin otter had been trying to land at kokoda yesterday as airlines png flight cg4684 but had aborted once already
206,remote_dataset/fleurs_vi_en/train/vi/vi_00206.wav,remote_dataset/fleurs_vi_en/train/en/en_00206.wav,5.28,5.88,chiếc máy bay mất tích khoảng 10 phút trước khi hạ cánh ở lần tiếp cận thứ hai,about ten minutes before it was due to land from its second approach it disapeared
207,remote_dataset/fleurs_vi_en/train/vi/vi_00207.wav,remote_dataset/fleurs_vi_en/train/en/en_00207.wav,9.72,13.08,địa điểm vụ rơi được xác định hôm nay và khó tiếp cận đến mức hai cảnh sát viên được thả xuống rừng để đi bộ tới hiện trường để tìm người còn sống,the crash site was located today and is so inaccessable that two policemen were dropped into the jungle in order to hike to the scene and seek survivors
208,remote_dataset/fleurs_vi_en/train/vi/vi_00208.wav,remote_dataset/fleurs_vi_en/train/en/en_00208.wav,9.72,5.76,cuộc tìm kiếm bị cản trở bởi thời tiết xấu vốn đã khiến cho chiếc máy bay không thể hạ cánh,the search had been hampered by the same bad weather that had caused the aborted landing
209,remote_dataset/fleurs_vi_en/train/vi/vi_00209.wav,remote_dataset/fleurs_vi_en/train/en/en_00209.wav,6.72,8.40,theo báo cáo ghi nhận được một căn hộ trên đường macbeth đã phát nổ do rò rỉ ga,according to reports an apartment on macbeth street exploded due to a gas leak
210,remote_dataset/fleurs_vi_en/train/vi/vi_00210.wav,remote_dataset/fleurs_vi_en/train/en/en_00210.wav,7.92,7.74,một nhân viên của công ty gas đã đến hiện trường sau khi một người hàng xóm gọi điện thoại báo có rò rỉ gas,an official with the gas company was reporting to the scene after a neighbor called about a gas leak
211,remote_dataset/fleurs_vi_en/train/vi/vi_00211.wav,remote_dataset/fleurs_vi_en/train/en/en_00211.wav,4.50,3.54,khi viên chức đó đến căn hộ đã nổ tung,when the official arrived the apartment exploded
212,remote_dataset/fleurs_vi_en/train/vi/vi_00212.wav,remote_dataset/fleurs_vi_en/train/en/en_00212.wav,9.90,8.04,không có thương tích nghiêm trọng nào được ghi nhận nhưng ít nhất năm người tại hiện trường lúc vụ nổ xảy ra đã được điều trị các triệu chứng sốc,no major injuries were reported but at least five people on scene at the time of the explosion were treated for symptoms of shock
213,remote_dataset/fleurs_vi_en/train/vi/vi_00213.wav,remote_dataset/fleurs_vi_en/train/en/en_00213.wav,2.52,3.18,không ai có mặt trong căn hộ,no one was inside the apartment
214,remote_dataset/fleurs_vi_en/train/vi/vi_00214.wav,remote_dataset/fleurs_vi_en/train/en/en_00214.wav,4.92,5.04,vào thời điểm đó gần 100 người dân đã được sơ tán khỏi hiện trường,at the time nearly 100 residents were evacuated from the area
215,remote_dataset/fleurs_vi_en/train/vi/vi_00215.wav,remote_dataset/fleurs_vi_en/train/en/en_00215.wav,6.60,4.74,cả hai môn golf và rugby đều được lên kế hoạch trở lại thế vận hội,both golf and rugby are set to return to the olympic games
216,remote_dataset/fleurs_vi_en/train/vi/vi_00216.wav,remote_dataset/fleurs_vi_en/train/en/en_00216.wav,16.14,14.64,ủy ban olympic quốc tế đã bỏ phiếu đồng ý đưa các môn thể thao lên cuộc họp ban lãnh đạo tại berlin hôm nay bóng bầu dục đặc biệt là liên đoàn bóng bầu dục và gôn được chọn từ năm môn thể thao khác để được cân nhắc tham gia olympics,the international olympic committee voted to include the sports at its executive board meeting in berlin today rugby specifically rugby union and golf were selected over five other sports to be considered to participate in the olympics
217,remote_dataset/fleurs_vi_en/train/vi/vi_00217.wav,remote_dataset/fleurs_vi_en/train/en/en_00217.wav,13.44,12.96,các môn quần vợt karate và trượt patin đã cố gắng được đưa vào danh sách môn thi đấu olympic cũng như bóng chày và bóng mềm vốn bị loại theo phiếu bầu từ thế vận hội olympic năm 2005,squash karate and roller sports tried to get onto the olympic program as well as baseball and softball which were voted out of the olympic games in 2005
218,remote_dataset/fleurs_vi_en/train/vi/vi_00218.wav,remote_dataset/fleurs_vi_en/train/en/en_00218.wav,11.34,6.90,kết quả bỏ phiếu vẫn còn phải chờ đại hội đồng ioc phê chuẩn vào phiên họp tháng mười ở copenhagen,the vote must still be ratified by the full ioc at it's october meeting in copenhagen
219,remote_dataset/fleurs_vi_en/train/vi/vi_00219.wav,remote_dataset/fleurs_vi_en/train/en/en_00219.wav,5.16,3.84,không phải tất cả mọi người đều ủng hộ việc xếp thứ hạng với phụ nữ,not all were supportive of the inclusion of the women's ranks
220,remote_dataset/fleurs_vi_en/train/vi/vi_00220.wav,remote_dataset/fleurs_vi_en/train/en/en_00220.wav,12.24,13.14,vận động viên giành huy chương bạc olympic 2004 amir khan nói thật lòng tôi nghĩ phụ nữ không nên đánh nhau đó là ý kiến của tôi,2004 olympic silver medallist amir khan said deep down i think women shouldn't fight that's my opinion
221,remote_dataset/fleurs_vi_en/train/vi/vi_00221.wav,remote_dataset/fleurs_vi_en/train/en/en_00221.wav,11.52,7.68,bất chấp các ý kiến của mình ông nói sẽ hỗ trợ những vận động viên anh tại kỳ olympics 2012 được tổ chức tại luân đôn,despite his comments he said he will be supporting the british competitors at the 2012 olympics being held in london
222,remote_dataset/fleurs_vi_en/train/vi/vi_00222.wav,remote_dataset/fleurs_vi_en/train/en/en_00222.wav,7.08,8.94,phiên tòa diễn ra tại tòa án birmingham crown và phán quyết được đưa ra vào ngày 3 tháng tám,the trial took place at birmingham crown court and concluded on august 3
223,remote_dataset/fleurs_vi_en/train/vi/vi_00223.wav,remote_dataset/fleurs_vi_en/train/en/en_00223.wav,16.08,20.46,người dẫn chương trình bị bắt tại hiện trường đã phủ nhận việc tấn công và tuyên bố rằng anh ta sử dụng khúc gậy để bảo vệ bản thân khỏi những chai lọ ném vào mình bởi gần ba mươi người,the presenter who was arrested at the scene denied the attack and claimed he used the pole to protect himself from bottles being thrown at him by up to thirty people
224,remote_dataset/fleurs_vi_en/train/vi/vi_00224.wav,remote_dataset/fleurs_vi_en/train/en/en_00224.wav,7.32,6.36,blake cũng đã bị kết án vì cố gắng làm sai lệch tiến trình của vụ án công lý,blake was also convicted of attempting to pervert the course of justice
225,remote_dataset/fleurs_vi_en/train/vi/vi_00225.wav,remote_dataset/fleurs_vi_en/train/en/en_00225.wav,7.02,5.10,thẩm phán nói với blake sẽ không thể tránh khỏi rằng anh ta sẽ bị tống giam,the judge told blake it was almost inevitable he was going to be sent to jail
226,remote_dataset/fleurs_vi_en/train/vi/vi_00226.wav,remote_dataset/fleurs_vi_en/train/en/en_00226.wav,5.22,11.52,năng lượng đen là một nguồn năng lượng hoàn toàn vô hình và không ngừng tác động vào vũ trụ,dark energy is a completely invisible force that is constantly acting upon the universe
227,remote_dataset/fleurs_vi_en/train/vi/vi_00227.wav,remote_dataset/fleurs_vi_en/train/en/en_00227.wav,6.84,7.92,người ta chỉ biết đến sự tồn tại của nó vì tác động của nó lên việc mở rộng của vũ trụ,its existence is known only because of its effects on the expansion of the universe
228,remote_dataset/fleurs_vi_en/train/vi/vi_00228.wav,remote_dataset/fleurs_vi_en/train/en/en_00228.wav,16.50,10.26,các nhà khoa học đã phát hiện ra những vùng địa mạo rải rác khắp bề mặt của mặt trăng gọi là thùy đá có vẻ là kết quả của việc mặt trăng đang co rút lại với tốc độ rất chậm,scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly
229,remote_dataset/fleurs_vi_en/train/vi/vi_00229.wav,remote_dataset/fleurs_vi_en/train/en/en_00229.wav,10.20,10.08,những đường đứt gãy được tìm thấy trên khắp mặt trăng và bị phong hóa rất ít cho thấy những sự kiện địa chất tạo nên chúng mới diễn ra gần đây,these scarps were found all over the moon and appear to be minimally weathered indicating that the geologic events that created them were fairly recent
230,remote_dataset/fleurs_vi_en/train/vi/vi_00230.wav,remote_dataset/fleurs_vi_en/train/en/en_00230.wav,5.58,6.48,lý thuyết này mâu thuẫn với tuyên bố cho rằng mặt trăng hoàn toàn không có bất cứ hoạt động địa chất nào cả,this theory contradicts the claim that the moon is completely devoid of geologic activity
231,remote_dataset/fleurs_vi_en/train/vi/vi_00231.wav,remote_dataset/fleurs_vi_en/train/en/en_00231.wav,6.96,7.80,người này bị cáo buộc đã lái một chiếc xe ba bánh chứa đầy chất nổ lao vào đám đông,the man allegedly drove a three-wheeled vehicle armed with explosives into a crowd
232,remote_dataset/fleurs_vi_en/train/vi/vi_00232.wav,remote_dataset/fleurs_vi_en/train/en/en_00232.wav,8.94,6.30,người đàn ông bị nghi ngờ là người kích hoạt quả bom đã bị bắt giữ sau khi bị thương từ sau vụ nổ,the man suspected of detonating the bomb was detained after sustaining injuries from the blast
233,remote_dataset/fleurs_vi_en/train/vi/vi_00233.wav,remote_dataset/fleurs_vi_en/train/en/en_00233.wav,7.68,13.98,giới chức hiện vẫn chưa biết tên anh ta mặc dù họ biết anh ta là người dân tộc uighur,his name is still unknown to authorities although they do know he is a member of the uighur ethnic group
